mind a 4 egyenlő-e,huspacy sima pos,huspacy tag (detailed pos),huspacy em ud tag,emagyar pos,huspacy token,emagyar token
False,|PROPN|,|PROPN|,|[]|,|NOUN|,ELNÖK,ELNÖK
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|DET|,|DET|,|[]|,|ADJ|,|másik|,|másik|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ilyenkor|,|ilyenkor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|NEAK|,|NEAK|
False,|AUX|,|AUX|,|[]|,|VERB|,|fogja|,|fogja|
False,|ADJ|,|ADJ|,|[]|,|ADJ|,|NEAK-os|,|NEAK-os|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|NUM|,|[]|,|NUM|,|17.30|,|17.30|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Megköszönöm|,|Megköszönöm|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|ADV|,|ADV|,|[]|,|PRON|,|Miért|,|Miért|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|NATO-harccsoportok|,|NATO-harccsoportok|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Szalay-Bobrovniczky|,|Szalay-Bobrovniczky|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Öné|,|Öné|
False,|PUNCT|,|PUNCT|,|[]|,|NOUN|,|ELŐD|,|ELŐD|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|NATO-harccsoportok|,|NATO-harccsoportok|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Mozgalom|,|Mozgalom|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|magyaroké|,|magyaroké|
False,|INTJ|,|INTJ|,|[]|,|ADV|,|sajnos|,|sajnos|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Mozgalom|,|Mozgalom|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|ADJ|,|ADJ|,|[]|,|VERB|,|ellenzi|,|ellenzi|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|hazánknak|,|hazánknak|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|NATO-tagságunkból|,|NATO-tagságunkból|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Mozgalom|,|Mozgalom|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|oroszok|,|oroszok|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|legyen|,|legyen|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|NATO-csapatokkal|,|NATO-csapatokkal|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Öné|,|Öné|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|ADV|,|ADV|,|[]|,|NUM|,|többször|,|többször|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlésben|,|Országgyűlésben|
False,|ADJ|,|ADJ|,|[]|,|ADV|,|némi|,|némi|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|bármilyen|,|bármilyen|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ugyanakkor|,|Ugyanakkor|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|NATO-szövetségeseinkkel|,|NATO-szövetségeseinkkel|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Házban|,|Házban|
False,|ADV|,|ADV|,|[]|,|NUM|,|többször|,|többször|
False,|ADV|,|ADV|,|[]|,|PRON|,|addig|,|addig|
False,|ADV|,|ADV|,|[]|,|PRON|,|amíg|,|amíg|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|DET|,|PRON|,|[]|,|PRON|,|ebben|,|ebben|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|NUM|,|egyért|,|egyért|
False,|DET|,|PRON|,|[]|,|PRON|,|Minden|,|Minden|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|NATO-tagországok|,|NATO-tagországok|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Honvédség|,|Honvédség|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|NATO-szerepvállalás|,|NATO-szerepvállalás|
False,|ADV|,|ADV|,|[]|,|PRON|,|számunkra|,|számunkra|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Megköszönöm|,|Megköszönöm|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Párbeszéd|,|Párbeszéd|
False,|ADV|,|ADV|,|[]|,|PRON|,|Hogyan|,|Hogyan|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|öné|,|öné|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Párbeszéd|,|Párbeszéd|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|PRON|,|PRON|,|[]|,|ADJ|,|egyik|,|egyik|
False,|DET|,|DET|,|[]|,|ADJ|,|egyik|,|egyik|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|lenni|,|lenni|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|legyen|,|legyen|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|VERB|,|szíveskedjék|,|szíveskedjék|
False,|ADV|,|ADV|,|[]|,|ADV|,|ugye|,|ugye|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|ADJ|,|[]|,|ADJ|,|vállalhatónak|,|vállalhatónak|
False,|NOUN|,|ADJ|,|[]|,|ADJ|,|fenntarthatónak|,|fenntarthatónak|
False,|VERB|,|VERB|,|[]|,|VERB|,|tartjae|,|tartjae|
False,|ADJ|,|PRON|,|[]|,|PRON|,|Milyen|,|Milyen|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|Szándékozike|,|Szándékozike|
False,|VERB|,|VERB|,|[]|,|NOUN|,|tervezike|,|tervezike|
False,|PRON|,|DET|,|[]|,|ADJ|,|egyik|,|egyik|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Miniszterhelyettes|,|Miniszterhelyettes|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|NUM|,|elegendő|,|elegendő|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|bármikor|,|bármikor|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindig|,|mindig|
False,|ADV|,|ADV|,|[]|,|PRON|,|ugyanakkor|,|ugyanakkor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|VERB|,|VERB|,|[]|,|ADV|,|megtartva|,|megtartva|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindeddig|,|mindeddig|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|Olyan|,|Olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|eddig|,|eddig|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Megköszönöm|,|Megköszönöm|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|LMP|,|LMP|
False,|ADV|,|ADV|,|[]|,|PRON|,|Miért|,|Miért|
False,|ADV|,|ADV|,|[]|,|ADV|,|le|,|le|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|LMP|,|LMP|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|LMP|,|LMP|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|ADJ|,|ADJ|,|[]|,|ADJ|,|mélyfelújítási|,|mélyfelújítási|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|AUX|,|VERB|,|[]|,|VERB|,|lenne|,|lenne|
False,|PROPN|,|NUM|,|[]|,|NUM|,|17.40|,|17.40|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|mélyfelújítással|,|mélyfelújítással|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|mélyfelújítása|,|mélyfelújítása|
False,|ADV|,|ADV|,|[]|,|PRON|,|miközben|,|miközben|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Fenntartható|,|Fenntartható|
False,|DET|,|DET|,|[]|,|NUM|,|többek|,|többek|
False,|PROPN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|ADV|,|ADV|,|[]|,|ADV|,|le|,|le|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|foglaltakat|,|foglaltakat|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Fenntartható|,|Fenntartható|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|mélyfelújítását|,|mélyfelújítását|
False,|VERB|,|VERB|,|[]|,|ADJ|,|adottak|,|adottak|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|KEHOP-program|,|KEHOP-program|
False,|ADV|,|ADV|,|[]|,|ADJ|,|plusz|,|plusz|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|kedvezményezettet|,|kedvezményezettet|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|ADV|,|PRON|,|[]|,|PRON|,|Emellé|,|Emellé|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|szintén|,|szintén|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|PRON|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Megköszönöm|,|Megköszönöm|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Fidesz-képviselőcsoport|,|Fidesz-képviselőcsoport|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Tervezike|,|Tervezike|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|öné|,|öné|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|ADV|,|ADV|,|[]|,|PRON|,|Itt|,|Itt|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Covid-szigorításoknak|,|Covid-szigorításoknak|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PRON|,|DET|,|[]|,|NUM|,|néhány|,|néhány|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|VERB|,|PRON|,|[]|,|PRON|,|bárki|,|bárki|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|elszenvedője|,|elszenvedője|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|ADV|,|ADV|,|[]|,|PRON|,|Úgy|,|Úgy|
False,|AUX|,|AUX|,|[]|,|VERB|,|lenne|,|lenne|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|VERB|,|VERB|,|[]|,|NOUN|,|tervezike|,|tervezike|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|SCONJ|,|NOUN|,|[]|,|PRON|,|öné|,|öné|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|DR.|,|DR.|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|ADV|,|ADV|,|[]|,|ADV|,|ide|,|ide|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|NUM|,|számos|,|számos|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|közlekedőket|,|közlekedőket|
False,|DET|,|DET|,|[]|,|ADV|,|E|,|E|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Technológiai|,|Technológiai|
False,|PROPN|,|PROPN|,|[]|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Ipari|,|Ipari|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Minisztérium|,|Minisztérium|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|közlekedők|,|közlekedők|
False,|AUX|,|AUX|,|[]|,|VERB|,|fogja|,|fogja|
False,|ADV|,|ADV|,|[]|,|CONJ|,|továbbá|,|továbbá|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|közlekedők|,|közlekedők|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|ADV|,|e|,|e|
False,|ADV|,|ADV|,|[]|,|ADV|,|Ezúton|,|Ezúton|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Megköszönöm|,|Megköszönöm|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Vejkey|,|Vejkey|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Miniszterelnökséget|,|Miniszterelnökséget|
False,|PROPN|,|PRON|,|[]|,|PRON|,|Milyen|,|Milyen|
False,|SCONJ|,|NOUN|,|[]|,|PRON|,|öné|,|öné|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|VEJKEY|,|VEJKEY|
False,|PROPN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|ADV|,|ADV|,|[]|,|PRON|,|miközben|,|miközben|
False,|NOUN|,|NOUN|,|[]|,|NUM|,|legtöbbjüket|,|legtöbbjüket|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|NUM|,|NUM|,|[]|,|NUM|,|2022.|,|2022|
False,|ADV|,|ADV|,|[]|,|PRON|,|eddig|,|eddig|
False,|PROPN|,|NUM|,|[]|,|NUM|,|17.50|,|17.50|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Miniszterelnökség|,|Miniszterelnökség|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|DK-nál|,|DK-nál|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|ADV|,|ADV|,|[]|,|PRON|,|amennyire|,|amennyire|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|hogyha|,|hogyha|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PRON|,|PRON|,|[]|,|NOUN|,|mindezek|,|mindezek|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|NOUN|,|NUM|,|[]|,|NUM|,|millióval|,|millióval|
False,|NOUN|,|NUM|,|[]|,|NUM|,|millióval|,|millióval|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|megye|,|megye|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|ADV|,|ADV|,|[]|,|ADV|,|le|,|le|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|magyarorszag.hu-n|,|magyarorszag.hu-n|
False,|PRON|,|PRON|,|[]|,|NOUN|,|más|,|más|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
