huspacy ner == emagyar ner,husoacy ner,emagyar ner,huspacy token,emagyar token
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|élen|,|élen|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|elvettek|,|elvettek|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|pedagógusoktól|,|pedagógusoktól|
True,|O|,|O|,|egyhavi|,|egyhavi|
True,|O|,|O|,|bért|,|bért|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|15|,|15|
True,|O|,|O|,|ezer|,|ezer|
True,|O|,|O|,|pedagógust|,|pedagógust|
True,|O|,|O|,|elbocsátottak|,|elbocsátottak|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ez|,|Ez|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|erkölcsi|,|erkölcsi|
True,|O|,|O|,|magaslat|,|magaslat|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ahonnan|,|ahonnan|
True,|O|,|O|,|önök|,|önök|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|oktatásról|,|oktatásról|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|iskolákról|,|iskolákról|
True,|O|,|O|,|beszélnek|,|beszélnek|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Önök|,|Önök|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|legnagyobb|,|legnagyobb|
True,|O|,|O|,|iskolabezárók|,|iskolabezárók|
True,|O|,|O|,|;|,|;|
True,|O|,|O|,|önök|,|önök|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|legnagyobb|,|legnagyobb|
True,|O|,|O|,|pedagóguselbocsátók|,|pedagóguselbocsátók|
True,|O|,|O|,|;|,|;|
True,|O|,|O|,|önök|,|önök|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|legnagyobb|,|legnagyobb|
True,|O|,|O|,|pedagógusbér-csökkentők|,|pedagógusbér-csökkentők|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|sőt|,|sőt|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|egyedüli|,|egyedüli|
True,|O|,|O|,|pedagógusbér-csökkentők|,|pedagógusbér-csökkentők|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Innen|,|Innen|
True,|O|,|O|,|indulunk|,|indulunk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|tisztelt|,|tisztelt|
True,|O|,|O|,|képviselő|,|képviselő|
True,|O|,|O|,|asszony|,|asszony|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|2010-ben|,|2010-ben|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|első|,|első|
True,|O|,|O|,|nagyobb|,|nagyobb|
True,|O|,|O|,|társadalmi|,|társadalmi|
True,|O|,|O|,|csoport|,|csoport|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amelyiknek|,|amelyiknek|
True,|O|,|O|,|mi|,|mi|
True,|O|,|O|,|bért|,|bért|
True,|O|,|O|,|emeltünk|,|emeltünk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|pedagógusok|,|pedagógusok|
True,|O|,|O|,|voltak|,|voltak|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|50|,|50|
True,|O|,|O|,|százalékkal|,|százalékkal|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|mert|,|mert|
True,|O|,|O|,|mi|,|mi|
True,|O|,|O|,|úgy|,|úgy|
True,|O|,|O|,|gondoljuk|,|gondoljuk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|elismerés|,|elismerés|
True,|O|,|O|,|illeti|,|illeti|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|ő|,|ő|
True,|O|,|O|,|munkájukat|,|munkájukat|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Rajtuk|,|Rajtuk|
True,|O|,|O|,|múlik|,|múlik|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|jövő|,|jövő|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|családok|,|családok|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|pedagógusokra|,|pedagógusokra|
True,|O|,|O|,|bízzák|,|bízzák|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|gyermekeiket|,|gyermekeiket|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ezért|,|Ezért|
True,|O|,|O|,|kell|,|kell|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|ő|,|ő|
True,|O|,|O|,|munkájukat|,|munkájukat|
True,|O|,|O|,|elismerni|,|elismerni|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|ezért|,|ezért|
True,|O|,|O|,|ők|,|ők|
True,|O|,|O|,|voltak|,|voltak|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|elsők|,|elsők|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|akik|,|akik|
True,|O|,|O|,|béremelésben|,|béremelésben|
True,|O|,|O|,|részesültek|,|részesültek|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|És|,|És|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|koronavírus-járvány|,|koronavírus-járvány|
True,|O|,|O|,|alatt|,|alatt|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,|tettük|,|tettük|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amit|,|amit|
True,|O|,|O|,|önök|,|önök|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Önök|,|Önök|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,|mondták|,|mondták|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|amikor|,|amikor|
True,|O|,|O|,|gazdasági|,|gazdasági|
True,|O|,|O|,|válság|,|válság|
True,|O|,|O|,|van|,|van|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|akkor|,|akkor|
True,|O|,|O|,|mindenkinek|,|mindenkinek|
True,|O|,|O|,|beljebb|,|beljebb|
True,|O|,|O|,|kell|,|kell|
True,|O|,|O|,|húzni|,|húzni|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|nadrágszíjat|,|nadrágszíjat|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|elvettek|,|elvettek|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|pedagógusoktól|,|pedagógusoktól|
True,|O|,|O|,|egyhavi|,|egyhavi|
True,|O|,|O|,|bért|,|bért|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Mi|,|Mi|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|ezt|,|ezt|
True,|O|,|O|,|tettük|,|tettük|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hanem|,|hanem|
True,|O|,|O|,|kétszer|,|kétszer|
True,|O|,|O|,|10|,|10|
True,|O|,|O|,|százalékkal|,|százalékkal|
True,|O|,|O|,|megemeltük|,|megemeltük|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|pedagógusok|,|pedagógusok|
True,|O|,|O|,|bérét|,|bérét|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|közbeszól|,|közbeszól.|
huspacy,|O|,,|.|,
True,|O|,|O|,|)|,|)|
True,|O|,|O|,|Mellette|,|Mellette|
True,|O|,|O|,|pedig|,|pedig|
True,|O|,|O|,|folyamatosan|,|folyamatosan|
True,|O|,|O|,|tárgyaltunk|,|tárgyaltunk|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|pedagógus-szakszervezetekkel|,|pedagógus-szakszervezetekkel|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ha|,|Ha|
True,|O|,|O|,|ön|,|ön|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|kicsit|,|kicsit|
True,|O|,|O|,|figyelné|,|figyelné|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|híreket|,|híreket|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|mert|,|mert|
True,|O|,|O|,|szerintem|,|szerintem|
True,|O|,|O|,|figyeli|,|figyeli|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|csak|,|csak|
True,|O|,|O|,|direkt|,|direkt|
True,|O|,|O|,|szelektív|,|szelektív|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|hallása|,|hallása|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|akkor|,|akkor|
True,|O|,|O|,|hallhatta|,|hallhatta|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|láthatta|,|láthatta|
True,|O|,|O|,|volna|,|volna|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|miniszter|,|miniszter|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|tárgyalt|,|tárgyalt|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|államtitkár|,|államtitkár|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|pedig|,|pedig|
True,|O|,|O|,|tárgyalt|,|tárgyalt|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|pedagógus-szakszervezetekkel|,|pedagógus-szakszervezetekkel|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Azt|,|Azt|
True,|O|,|O|,|pedig|,|pedig|
True,|O|,|O|,|végképp|,|végképp|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|értem|,|értem|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|ön|,|ön|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,|miért|,|miért|
True,|O|,|O|,|kritizálja|,|kritizálja|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|miért|,|miért|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,|támadja|,|támadja|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|pedagógusokat|,|pedagógusokat|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|tanárokat|,|tanárokat|
True,|O|,|O|,|valóban|,|valóban|
True,|O|,|O|,|megkérdezzük|,|megkérdezzük|
True,|O|,|O|,|arról|,|arról|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|ők|,|ők|
True,|O|,|O|,|hogyan|,|hogyan|
True,|O|,|O|,|éreznék|,|éreznék|
True,|O|,|O|,|modernebbnek|,|modernebbnek|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|számukra|,|számukra|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|hatékonyabbnak|,|hatékonyabbnak|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|iskolarendszert|,|iskolarendszert|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|oktatási|,|oktatási|
True,|O|,|O|,|rendszert|,|rendszert|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Erről|,|Erről|
True,|O|,|O|,|mi|,|mi|
True,|O|,|O|,|kiküldtünk|,|kiküldtünk|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|kérdőívet|,|kérdőívet|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|mert|,|mert|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|ő|,|ő|
True,|O|,|O|,|válaszaik|,|válaszaik|
True,|O|,|O|,|alapján|,|alapján|
True,|O|,|O|,|szeretnénk|,|szeretnénk|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|következő|,|következő|
True,|O|,|O|,|hónapok|,|hónapok|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|évek|,|évek|
True,|O|,|O|,|törvényalkotási-jogalkotási|,|törvényalkotási-jogalkotási|
True,|O|,|O|,|folyamatát|,|folyamatát|
True,|O|,|O|,|elindítani|,|elindítani|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Azzal|,|Azzal|
True,|O|,|O|,|kezdtük|,|kezdtük|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|leültünk|,|leültünk|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|szakszervezetekkel|,|szakszervezetekkel|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|minden|,|minden|
True,|O|,|O|,|pedagógusnak|,|pedagógusnak|
True,|O|,|O|,|megadtuk|,|megadtuk|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|lehetőséget|,|lehetőséget|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|mondja|,|mondja|
True,|O|,|O|,|el|,|el|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|véleményét|,|véleményét|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Szerintem|,|Szerintem|
True,|O|,|O|,|ez|,|ez|
True,|O|,|O|,|így|,|így|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|optimális|,|optimális|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|jó|,|jó|
True,|O|,|O|,|indulás|,|indulás|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|cikluson|,|cikluson|
True,|O|,|O|,|belül|,|belül|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Sajnálom|,|Sajnálom|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|ön|,|ön|
True,|O|,|O|,|ezt|,|ezt|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|támadja|,|támadja|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Köszönöm|,|Köszönöm|
True,|O|,|O|,|szépen|,|szépen|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|Taps|,|Taps|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kormánypártok|,|kormánypártok|
True,|O|,|O|,|padsoraiból|,|padsoraiból.|
huspacy,|O|,,|.|,
True,|O|,|O|,|)|,|)|
True,|O|,|O|,|ELNÖK|,|ELNÖK|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|Megköszönöm|,|Megköszönöm|
True,|O|,|O|,|miniszterhelyettes|,|miniszterhelyettes|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|válaszát|,|válaszát|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Tisztelt|,|Tisztelt|
True,|O|,|O|,|!|,|!|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|képviselője|,|képviselője|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|kérdést|,|kérdést|
True,|O|,|O|,|kíván|,|kíván|
True,|O|,|O|,|feltenni|,|feltenni|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kultúráért|,|kultúráért|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|innovációért|,|innovációért|
True,|O|,|O|,|felelős|,|felelős|
True,|O|,|O|,|miniszternek|,|miniszternek|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|„|,|„|
True,|O|,|O|,|Milyen|,|Milyen|
True,|O|,|O|,|fejlesztések|,|fejlesztések|
True,|O|,|O|,|lesznek|,|lesznek|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|modellváltó|,|modellváltó|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|milyen|,|milyen|
True,|O|,|O|,|projektek|,|projektek|
True,|O|,|O|,|indulnak|,|indulnak|
True,|O|,|O|,|el|,|el|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|következő|,|következő|
True,|O|,|O|,|időszakban|,|időszakban|
True,|O|,|O|,|?|,|?|
True,|O|,|O|,|”|,|”|
True,|O|,|O|,|címmel|,|címmel|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Képviselő|,|Képviselő|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|öné|,|öné|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|szó|,|szó|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|):|,|):|
True,|O|,|O|,|Köszönöm|,|Köszönöm|
True,|O|,|O|,|szépen|,|szépen|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|szót|,|szót|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Tisztelt|,|Tisztelt|
False,|O|,|B-ORG|,|Elnök|,|Elnök|
True,|O|,|O|,|!|,|!|
True,|O|,|O|,|Tisztelt|,|Tisztelt|
False,|O|,|B-ORG|,|Államtitkár|,|Államtitkár|
False,|O|,|I-ORG|,|Asszony|,|Asszony|
True,|O|,|O|,|!|,|!|
True,|O|,|O|,|A|,|A|
True,|O|,|O|,|2021.|,|2021.|
True,|O|,|O|,|szeptember|,|szeptember|
True,|O|,|O|,|1-jétől|,|1-jétől|
True,|O|,|O|,|alapítványi|,|alapítványi|
True,|O|,|O|,|fenntartásban|,|fenntartásban|
True,|O|,|O|,|működik|,|működik|
True,|O|,|O|,|tovább|,|tovább|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Az|,|Az|
True,|O|,|O|,|egyetemen|,|egyetemen|
True,|O|,|O|,|jelentős|,|jelentős|
True,|O|,|O|,|szakmai|,|szakmai|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|üzleti|,|üzleti|
True,|O|,|O|,|vezetői|,|vezetői|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|politikai|,|politikai|
True,|O|,|O|,|tapasztalattal|,|tapasztalattal|
True,|O|,|O|,|rendelkező|,|rendelkező|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|meglévő|,|meglévő|
True,|O|,|O|,|akadémiai|,|akadémiai|
True,|O|,|O|,|tudást|,|tudást|
True,|O|,|O|,|gazdagítani|,|gazdagítani|
True,|O|,|O|,|képes|,|képes|
True,|O|,|O|,|személyek|,|személyek|
True,|O|,|O|,|dolgoznak|,|dolgoznak|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kuratóriumában|,|kuratóriumában|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Az|,|Az|
True,|O|,|O|,|öttagú|,|öttagú|
True,|O|,|O|,|testület|,|testület|
True,|O|,|O|,|feladata|,|feladata|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|intézmény|,|intézmény|
True,|O|,|O|,|hosszú|,|hosszú|
True,|O|,|O|,|távú|,|távú|
True,|O|,|O|,|céljait|,|céljait|
True,|O|,|O|,|szem|,|szem|
True,|O|,|O|,|előtt|,|előtt|
True,|O|,|O|,|tartani|,|tartani|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|elősegíteni|,|elősegíteni|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|folyamatos|,|folyamatos|
True,|O|,|O|,|fejlődését|,|fejlődését|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|megteremteni|,|megteremteni|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|korszerű|,|korszerű|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|versenyképes|,|versenyképes|
True,|O|,|O|,|képzés|,|képzés|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|kutatás|,|kutatás|
True,|O|,|O|,|feltételeit|,|feltételeit|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|A|,|A|
True,|O|,|O|,|modellváltás|,|modellváltás|
True,|O|,|O|,|három|,|három|
True,|O|,|O|,|szereplője|,|szereplője|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kuratórium|,|kuratórium|
True,|O|,|O|,|mint|,|mint|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|egyetem|,|egyetem|
True,|O|,|O|,|stratégiai|,|stratégiai|
True,|O|,|O|,|irányítója|,|irányítója|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|üzleti|,|üzleti|
True,|O|,|O|,|szempontok|,|szempontok|
True,|O|,|O|,|érvényesítője|,|érvényesítője|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|szenátus|,|szenátus|
True,|O|,|O|,|mint|,|mint|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|egyetemi|,|egyetemi|
True,|O|,|O|,|autonómia|,|autonómia|
True,|O|,|O|,|letéteményese|,|letéteményese|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|állam|,|állam|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amelyik|,|amelyik|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|hosszú|,|hosszú|
True,|O|,|O|,|távú|,|távú|
True,|O|,|O|,|felsőoktatási|,|felsőoktatási|
True,|O|,|O|,|stratégia|,|stratégia|
True,|O|,|O|,|gazdája|,|gazdája|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|A|,|A|
True,|O|,|O|,|harmonikus|,|harmonikus|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|konstruktív|,|konstruktív|
True,|O|,|O|,|együttműködés|,|együttműködés|
True,|O|,|O|,|eredményeként|,|eredményeként|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|diákjainak|,|diákjainak|
True,|O|,|O|,|lehetősége|,|lehetősége|
True,|O|,|O|,|nyílik|,|nyílik|
True,|O|,|O|,|korszerű|,|korszerű|
True,|O|,|O|,|ismeretek|,|ismeretek|
True,|O|,|O|,|szerzésére|,|szerzésére|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|bölcsészet-|,|bölcsészet-|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|közgazdaság-|,|közgazdaság-|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|műszaki|,|műszaki|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|informatikai|,|informatikai|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|nevelés-|,|nevelés-|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|társadalom-|,|társadalom-|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|természettudományok|,|természettudományok|
True,|O|,|O|,|területén|,|területén|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|továbbá|,|továbbá|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|egyetemi|,|egyetemi|
True,|O|,|O|,|tananyagon|,|tananyagon|
True,|O|,|O|,|túlmutató|,|túlmutató|
True,|O|,|O|,|szakmai|,|szakmai|
True,|O|,|O|,|kutatói|,|kutatói|
True,|O|,|O|,|tevékenységre|,|tevékenységre|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Az|,|Az|
True,|O|,|O|,|intézmény|,|intézmény|
True,|O|,|O|,|tudományos|,|tudományos|
True,|O|,|O|,|súlyát|,|súlyát|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|öt|,|öt|
True,|O|,|O|,|akkreditált|,|akkreditált|
True,|O|,|O|,|doktori|,|doktori|
True,|O|,|O|,|iskola|,|iskola|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|jelzi|,|jelzi|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|elismertségű|,|elismertségű|
True,|O|,|O|,|kutatások|,|kutatások|
True,|O|,|O|,|eredményesen|,|eredményesen|
True,|O|,|O|,|szerepelnek|,|szerepelnek|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|különböző|,|különböző|
True,|O|,|O|,|hazai|,|hazai|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|európai|,|európai|
True,|O|,|O|,|uniós|,|uniós|
True,|O|,|O|,|pályázatokon|,|pályázatokon|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|A|,|A|
True,|O|,|O|,|magas|,|magas|
True,|O|,|O|,|szintű|,|szintű|
True,|O|,|O|,|oktatás|,|oktatás|
True,|O|,|O|,|mellett|,|mellett|
True,|O|,|O|,|elengedhetetlen|,|elengedhetetlen|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|infrastruktúra|,|infrastruktúra|
True,|O|,|O|,|fejlesztése|,|fejlesztése|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|A|,|A|
True,|O|,|O|,|fentiekre|,|fentiekre|
True,|O|,|O|,|tekintettel|,|tekintettel|
True,|O|,|O|,|kérdezem|,|kérdezem|
True,|O|,|O|,|tisztelt|,|tisztelt|
True,|O|,|O|,|államtitkár|,|államtitkár|
True,|O|,|O|,|asszonyt|,|asszonyt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|milyen|,|milyen|
True,|O|,|O|,|fejlesztések|,|fejlesztések|
True,|O|,|O|,|lesznek|,|lesznek|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|modellváltó|,|modellváltó|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|milyen|,|milyen|
True,|O|,|O|,|projektek|,|projektek|
True,|O|,|O|,|indulnak|,|indulnak|
True,|O|,|O|,|el|,|el|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|következő|,|következő|
True,|O|,|O|,|időszakban|,|időszakban|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Megtisztelő|,|Megtisztelő|
True,|O|,|O|,|válaszát|,|válaszát|
True,|O|,|O|,|várom|,|várom|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|Taps|,|Taps|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kormánypártok|,|kormánypártok|
True,|O|,|O|,|padsoraiból|,|padsoraiból.|
huspacy,|O|,,|.|,
True,|O|,|O|,|)|,|)|
True,|O|,|O|,|ELNÖK|,|ELNÖK|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|Köszönöm|,|Köszönöm|
True,|O|,|O|,|szépen|,|szépen|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|képviselő|,|képviselő|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|.|,|.|
